electricity,wind_speed
0.0,0.0
0.0,1.057
0.002,2.099
0.012,2.949
0.031,3.643
0.054,4.215
0.08,4.719
0.108,5.17
0.163,5.888
0.247,6.776
0.263,6.917
0.23,6.605
0.212,6.42
0.198,6.28
0.17200000000000001,5.984
0.157,5.819
0.152,5.758
0.14,5.611
0.127,5.429
0.113,5.233
0.031,3.628
0.002,2.122
0.003,2.347
0.246,6.754
0.331,7.5120000000000005
0.394,8.026
0.486,8.743
0.548,9.229
0.5700000000000001,9.401
0.53,9.091
0.41300000000000003,8.175
0.245,6.747
0.149,5.715
0.16,5.85
0.148,5.698
0.124,5.396
0.1,5.03
0.08,4.714
0.058,4.297
0.031,3.618
0.016,3.121
0.068,4.491
0.20500000000000002,6.347
0.23500000000000001,6.661
0.149,5.711
0.166,5.924
0.14,5.611
0.17200000000000001,5.9879999999999995
0.259,6.885
0.331,7.519
0.366,7.803
0.41000000000000003,8.146
0.437,8.366
0.443,8.413
0.462,8.554
0.483,8.725999999999999
0.489,8.769
0.454,8.491
0.39,7.992
0.329,7.499
0.261,6.909
0.248,6.783
0.153,5.773
0.096,4.984
0.092,4.907
0.10300000000000001,5.091
0.121,5.353
0.181,6.091
0.216,6.467
0.336,7.564
0.373,7.86
0.367,7.811
0.364,7.79
0.402,8.081
0.498,8.835
0.577,9.458
0.593,9.582
0.553,9.272
0.539,9.157
0.584,9.522
0.608,9.713
0.588,9.549
0.55,9.249
0.529,9.086
0.512,8.95
0.491,8.778
0.468,8.606
0.428,8.292
0.43,8.309
0.41100000000000003,8.153
0.39,7.992
0.34800000000000003,7.649
0.304,7.286
0.465,8.573
0.489,8.761
0.539,9.153
0.559,9.32
0.553,9.27
0.537,9.141
0.53,9.086
0.562,9.343
0.627,9.874
0.667,10.223
0.679,10.329
0.654,10.102
0.5760000000000001,9.452
0.449,8.461
0.395,8.032
0.28800000000000003,7.143
0.273,7.01
0.241,6.712
0.209,6.4
0.193,6.225
0.203,6.335
0.216,6.458
0.22,6.509
0.129,5.453
0.252,6.818
0.269,6.981
0.216,6.463
0.18,6.084
0.179,6.071
0.212,6.426
0.263,6.916
0.325,7.465
0.4,8.074
0.486,8.739
0.5660000000000001,9.373
0.615,9.778
0.606,9.695
0.51,8.929
0.42,8.231
0.403,8.095
0.402,8.08
0.373,7.854
0.295,7.214
0.278,7.059
0.261,6.902
0.249,6.791
0.249,6.79
0.177,6.045
0.47700000000000004,8.675
0.462,8.55
0.366,7.803
0.292,7.181
0.224,6.553
0.155,5.788
0.108,5.162
0.09,4.878
0.08700000000000001,4.835
0.10400000000000001,5.1
0.149,5.712
0.212,6.429
0.278,7.058
0.317,7.389
0.318,7.409
0.34900000000000003,7.661
0.393,8.015
0.388,7.982
0.362,7.768
0.329,7.499
0.32,7.418
0.334,7.536
0.327,7.484
0.17400000000000002,6.012
0.261,6.906
0.45,8.467
0.52,9.005
0.384,7.9510000000000005
0.242,6.7219999999999995
0.16,5.849
0.11800000000000001,5.301
0.091,4.884
0.074,4.603
0.066,4.448
0.045,4.011
0.041,3.891
0.178,6.067
0.198,6.279
0.124,5.396
0.074,4.596
0.053,4.184
0.075,4.62
0.127,5.434
0.254,6.839
0.40700000000000003,8.133
0.404,8.11
0.388,7.979
0.247,6.771
0.156,5.806
0.183,6.123
0.335,7.548
0.362,7.7620000000000005
0.318,7.404
0.324,7.461
0.393,8.023
0.507,8.899000000000001
0.603,9.673
0.623,9.845
0.524,9.034
0.315,7.374
0.209,6.402
0.23900000000000002,6.689
0.232,6.621
0.246,6.752
0.268,6.963
0.289,7.159
0.291,7.169
0.269,6.978
0.274,7.028
0.295,7.211
0.318,7.411
