electricity,wind_speed
0.0,1.348
0.0,0.7000000000000001
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.766
0.013000000000000001,2.979
0.062,4.373
0.365,7.7940000000000005
0.6920000000000001,10.459
0.731,10.832
0.674,10.292
0.596,9.617
0.539,9.161
0.516,8.982
0.498,8.829
0.459,8.539
0.375,7.879
0.323,7.448
0.227,6.577
0.092,4.917
0.20800000000000002,6.388
0.22,6.511
0.12,5.331
0.068,4.483
0.05,4.114
0.045,3.995
0.037,3.792
0.031,3.633
0.03,3.609
0.034,3.7279999999999998
0.052000000000000005,4.172
0.232,6.629
0.618,9.805
0.769,11.246
0.764,11.193
0.728,10.811
0.667,10.23
0.524,9.035
0.396,8.043
0.324,7.456
0.299,7.243
0.23900000000000002,6.689
0.125,5.405
0.026000000000000002,3.493
0.001,2.014
0.0,0.248
0.0,1.641
0.061,4.359
0.162,5.883
0.276,7.043
0.36,7.754
0.438,8.375
0.556,9.298
0.748,11.006
0.913,13.517
0.969,15.401
0.969,15.399000000000001
0.9510000000000001,14.627
0.9410000000000001,14.288
0.935,14.081
0.908,13.387
0.856,12.413
0.78,11.373
0.741,10.937
0.709,10.615
0.7010000000000001,10.543
0.782,11.393
0.8140000000000001,11.8
0.773,11.293
0.72,10.728
0.67,10.254
0.631,9.901
0.613,9.759
0.662,10.175
0.73,10.822
0.791,11.498
0.841,12.182
0.877,12.768
0.897,13.161
0.907,13.376
0.904,13.296
0.893,13.075
0.887,12.961
0.861,12.488
0.842,12.194
0.843,12.207
0.849,12.296
0.852,12.33
0.838,12.134
0.8130000000000001,11.785
0.8250000000000001,11.952
0.808,11.721
0.6990000000000001,10.525
0.578,9.469
0.519,9.0
0.521,9.018
0.539,9.159
0.5720000000000001,9.419
0.648,10.056
0.739,10.923
0.806,11.69
0.858,12.44
0.891,13.027
0.921,13.716
0.9460000000000001,14.423
0.9440000000000001,14.376
0.932,13.999
0.901,13.247
0.8240000000000001,11.933
0.769,11.237
0.709,10.615
0.647,10.049
0.601,9.66
0.56,9.331
0.56,9.324
0.624,9.855
0.448,8.446
0.307,7.316
0.255,6.8469999999999995
0.234,6.652
0.233,6.639
0.23700000000000002,6.675
0.247,6.763
0.27,6.985
0.307,7.314
0.374,7.866
0.5,8.853
0.708,10.599
0.8220000000000001,11.902
0.803,11.645
0.708,10.599
0.616,9.786
0.55,9.244
0.482,8.712
0.439,8.382
0.432,8.319
0.443,8.406
0.462,8.55
0.35100000000000003,7.679
0.209,6.4
0.255,6.844
0.128,5.446
0.055,4.235
0.022,3.351
0.007,2.649
0.003,2.262
0.002,2.198
0.004,2.398
0.009000000000000001,2.785
0.024,3.414
0.066,4.444
0.294,7.206
0.638,9.964
0.684,10.386
0.618,9.798
0.601,9.651
0.636,9.947
0.704,10.566
0.707,10.594
0.706,10.589
0.7010000000000001,10.538
0.7020000000000001,10.547
0.593,9.581
0.39,7.998
0.40800000000000003,8.138
0.177,6.048
0.047,4.047
0.014,3.025
0.005,2.475
0.001,2.012
0.0,1.604
0.0,1.21
0.0,0.902
0.0,0.734
0.0,0.865
0.0,1.572
0.015,3.074
0.079,4.698
0.127,5.431
0.14300000000000002,5.642
0.246,6.754
0.436,8.352
0.589,9.56
0.617,9.796
0.617,9.797
0.619,9.813
0.527,9.065
0.28600000000000003,7.13
0.312,7.347
0.20500000000000002,6.352
0.08700000000000001,4.828
0.034,3.711
0.01,2.866
0.001,1.787
0.0,0.784
0.0,0.138
0.0,0.0
0.0,0.368
0.0,1.098
0.0,1.7650000000000001
0.001,1.9769999999999999
0.001,2.051
0.034,3.735
0.182,6.11
0.221,6.522
0.153,5.773
0.123,5.373
0.147,5.691
0.228,6.583
0.31,7.336
0.247,6.76
0.109,5.173
0.009000000000000001,2.81
0.0,1.329
0.0,1.617
0.0,0.47100000000000003
0.0,0.0
0.0,0.0
0.0,0.433
0.01,2.856
0.058,4.301
0.158,5.836
0.454,8.49
0.773,11.285
0.811,11.755
0.756,11.098
0.672,10.272
0.618,9.797
0.5660000000000001,9.375
0.47000000000000003,8.621
0.419,8.227
0.418,8.221
0.397,8.045
0.34400000000000003,7.619
0.277,7.048
0.211,6.415
0.10400000000000001,5.108
0.024,3.422
0.002,2.172
0.0,1.568
0.0,1.47
0.0,1.6320000000000001
0.001,1.8860000000000001
0.003,2.315
0.011,2.899
0.028,3.548
0.056,4.241
0.129,5.451
0.28700000000000003,7.133
0.373,7.862
0.273,7.008
0.147,5.694
0.077,4.64
0.052000000000000005,4.17
0.049,4.091
0.054,4.212
0.083,4.757
0.158,5.825
0.242,6.7219999999999995
0.241,6.709
0.35100000000000003,7.671
0.28600000000000003,7.128
0.191,6.202
0.115,5.264
0.058,4.295
0.04,3.867
0.03,3.597
0.013000000000000001,3.01
0.015,3.07
0.09,4.869
0.312,7.349
0.616,9.782
0.788,11.464
0.81,11.736
0.667,10.224
0.454,8.489
0.298,7.231
0.202,6.325
0.18,6.083
0.195,6.241
0.216,6.467
0.23,6.602
0.154,5.779
0.064,4.4
0.051000000000000004,4.132
0.008,2.737
0.0,1.383
0.0,0.403
0.0,1.129
0.001,1.792
0.002,2.145
0.007,2.678
0.026000000000000002,3.465
0.07100000000000001,4.534
0.18,6.082
0.519,9.001
0.799,11.61
0.848,12.278
0.811,11.752
0.751,11.051
0.654,10.111
0.544,9.191
0.503,8.883
0.589,9.558
0.647,10.048
0.599,9.643
0.373,7.86
0.254,6.832
0.321,7.426
0.271,6.9879999999999995
0.163,5.891
0.078,4.682
0.032,3.678
0.01,2.84
0.002,2.183
0.0,1.682
0.0,1.313
0.0,1.231
0.0,1.687
0.027,3.495
0.164,5.897
0.371,7.844
0.513,8.961
0.593,9.592
0.664,10.201
0.656,10.126
0.601,9.653
0.544,9.192
0.504,8.884
0.486,8.749
0.362,7.77
0.193,6.227
0.319,7.413
0.342,7.609
0.34800000000000003,7.65
0.324,7.461
0.274,7.02
0.218,6.478
0.17200000000000001,5.989
0.188,6.175
0.588,9.555
0.919,13.646
0.892,13.061
0.859,12.466
0.9410000000000001,14.263
0.972,15.585
0.967,15.326
0.9570000000000001,14.877
0.9490000000000001,14.532
0.931,13.964
0.902,13.256
0.881,12.836
0.858,12.448
0.8160000000000001,11.828
0.8180000000000001,11.855
0.755,11.08
0.6000000000000001,9.648
0.434,8.341
0.279,7.07
0.156,5.795
0.10200000000000001,5.074
0.156,5.796
0.301,7.256
0.485,8.735
0.595,9.611
0.667,10.222
0.739,10.923
0.754,11.075
0.682,10.361
0.708,10.603
0.687,10.409
0.593,9.583
0.525,9.047
0.512,8.948
0.536,9.137
0.551,9.252
0.511,8.945
0.41400000000000003,8.19
0.25,6.802
0.131,5.493
0.359,7.748
0.356,7.724
0.223,6.545
0.12,5.342
0.051000000000000004,4.122
0.014,3.037
0.001,1.9769999999999999
0.0,0.722
0.0,0.0
0.0,1.452
0.008,2.71
0.074,4.608
0.23900000000000002,6.695
0.41300000000000003,8.174
0.47600000000000003,8.666
0.467,8.6
0.48,8.7
0.533,9.118
0.5670000000000001,9.383
0.5640000000000001,9.356
0.525,9.047
0.533,9.115
0.482,8.711
0.482,8.717
0.621,9.821
0.638,9.972
0.62,9.815
0.585,9.529
0.533,9.111
0.443,8.404
0.334,7.539
0.23,6.603
0.123,5.385
0.137,5.559
0.896,13.135
0.986,17.874
0.977,15.983
0.916,13.581
0.868,12.607
0.787,11.456
0.6920000000000001,10.458
0.591,9.574
0.553,9.266
0.602,9.663
0.659,10.146
0.662,10.169
0.631,9.91
0.617,9.79
0.5650000000000001,9.368
0.419,8.223
0.232,6.628
0.149,5.705
0.14400000000000002,5.663
0.193,6.225
0.278,7.059
0.486,8.739
0.722,10.748
0.872,12.679
0.922,13.724
0.926,13.824
0.933,14.031
0.9480000000000001,14.495
0.9450000000000001,14.396
0.932,14.005
0.911,13.475
0.872,12.683
0.8220000000000001,11.896
0.767,11.225
0.72,10.73
0.717,10.692
0.733,10.847
0.677,10.317
0.544,9.192
0.387,7.977
0.26,6.897
0.176,6.037
0.129,5.456
0.111,5.208
0.116,5.276
0.146,5.688
0.218,6.486
0.354,7.704
0.578,9.459
0.799,11.605
0.867,12.59
0.808,11.715
0.7030000000000001,10.564
0.628,9.884
0.546,9.213
0.445,8.43
0.40800000000000003,8.139
0.39,7.991
0.382,7.929
0.323,7.444
0.178,6.064
0.108,5.167
0.112,5.223
0.03,3.606
0.014,3.054
0.023,3.384
0.041,3.917
0.061,4.361
0.07200000000000001,4.557
0.07200000000000001,4.571
0.073,4.589
0.083,4.769
0.112,5.221
0.242,6.721
0.47600000000000003,8.663
0.577,9.458
0.5750000000000001,9.45
0.5730000000000001,9.42
0.581,9.499
0.586,9.537
0.545,9.209
0.47100000000000003,8.633
0.40700000000000003,8.13
0.324,7.463
0.203,6.333
0.10300000000000001,5.08
0.044,3.9779999999999998
0.013000000000000001,3.01
0.017,3.162
0.047,4.033
0.105,5.114
0.182,6.103
0.281,7.083
0.398,8.053
0.503,8.877
0.597,9.626
0.68,10.344
0.713,10.656
0.6980000000000001,10.511
0.749,11.014
0.765,11.2
0.744,10.975
0.6910000000000001,10.44
0.646,10.044
0.642,10.003
0.603,9.671
0.552,9.257
0.47700000000000004,8.667
0.34,7.58
0.232,6.624
0.11800000000000001,5.3
0.044,3.974
0.004,2.379
0.0,1.209
0.0,0.384
0.0,0.074
0.0,0.34400000000000003
0.0,0.897
0.0,1.764
0.004,2.393
0.018000000000000002,3.194
0.139,5.587
0.387,7.9719999999999995
0.539,9.155
0.592,9.577
0.578,9.468
0.5,8.853
0.34500000000000003,7.629
0.184,6.126
0.096,4.978
0.063,4.379
0.048,4.078
0.031,3.6390000000000002
0.006,2.6029999999999998
0.001,1.9
0.009000000000000001,2.805
0.035,3.742
0.058,4.28
0.08,4.719
0.092,4.91
0.08600000000000001,4.819
0.08,4.715
0.08,4.711
0.081,4.731
0.073,4.582
0.073,4.585
0.055,4.218
0.042,3.926
0.065,4.436
0.156,5.792
0.25,6.803
0.315,7.382
0.315,7.37
0.264,6.93
0.251,6.807
0.268,6.964
0.195,6.245
0.152,5.757
0.076,4.633
0.008,2.732
0.006,2.561
0.029,3.582
0.074,4.604
0.117,5.292
0.137,5.554
0.138,5.569
0.138,5.566
0.165,5.92
0.294,7.189
0.623,9.844
0.769,11.242
0.733,10.86
0.636,9.949
0.562,9.346
0.489,8.762
0.446,8.433
0.402,8.091
0.358,7.736
0.305,7.299
0.25,6.799
0.151,5.739
0.041,3.9
0.006,2.573
0.0,0.0
0.0,1.216
0.002,2.17
0.014,3.023
0.039,3.8449999999999998
0.074,4.607
0.121,5.353
0.188,6.168
0.311,7.346
0.606,9.695
0.867,12.585
0.903,13.287
0.856,12.414
0.8250000000000001,11.943
0.796,11.564
0.706,10.589
0.593,9.583
0.51,8.921
0.452,8.482
0.433,8.323
0.43,8.308
0.381,7.922
0.518,8.994
0.46900000000000003,8.614
0.30000000000000004,7.248
0.14400000000000002,5.663
0.048,4.063
0.034,3.719
0.07100000000000001,4.554
0.121,5.349
0.168,5.945
0.211,6.413
0.24,6.705
0.301,7.256
0.486,8.74
0.614,9.768
0.593,9.598
0.561,9.337
0.526,9.053
0.47500000000000003,8.65
0.43,8.311
0.466,8.594
0.518,8.996
0.5700000000000001,9.406
0.599,9.642
0.539,9.16
0.335,7.555
0.653,10.095
0.459,8.531
0.274,7.021
0.146,5.684
0.077,4.647
0.043000000000000003,3.951
