country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,ninja,Kevan,11.0,-23.0,146.875,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2023,1,1,0,0,13,-163,48.4,9.3,0,0.0,0,0.0,0,1001.6,59.5,9.927,114,,
2023,1,1,1,0,13.1,-149,69.2,9.6,0,0.0,0,0.0,0,1001.2,68.1,8.91,109,,
2023,1,1,2,0,13.2,-136,80.9,10,0,0.0,0,0.0,0,1000.7,245.4,7.936,102,,
2023,1,1,3,0,13.4,-125,79.4,10.5,0,0.0,0,0.0,0,1000.8,215.1,7.239,94,,
2023,1,1,4,0,13.6,-116,86.8,11.1,6,0.0,0,0.0,0,1001.2,191.0,6.885,84,,
2023,1,1,5,0,13.8,-107,88.2,11.8,29,42.0,0,7.000000000000003,0,1001.7,179.3,6.725,73,,
2023,1,1,6,0,14.2,-98,82.3,12.5,78,388.0,0,113.98891601758874,0,1002.3,159.8,7.912,62,,
2023,1,1,7,0,14.8,-88,90.4,13.2,52,691.0000000000001,0,347.87182912953654,0,1003,138.1,8.3,51,,
2023,1,1,8,0,15.4,-76,88.5,13.9,95,804.0,0,586.7724964746983,0,1003.7,28.5,8.436,40,,
2023,1,1,9,0,15.9,-60,80.8,13.5,179,859.0,0,796.7079651021515,0,1004,263.1,8.543,30,,
2023,1,1,10,0,16.4,-33,59.9,12.3,405,896.0,7,958.9034112368404,0,1004.1,258.3,8.534,21,,
2023,1,1,11,0,16.9,6,25.9,10.9,426,908.0,353,1064.4416723683607,0,1004.2,235.9,8.403,19,,
2023,1,1,12,0,17.1,42,5.9,9.7,228,906.0,734,1103.195638442302,0,1004.4,243.1,8.161,23,,
2023,1,1,13,0,17.2,65,7.9,8.6,236,893.0,628,1076.9446512360882,0,1004.7,234.4,7.955,32,,
2023,1,1,14,0,17.2,80,4.1,7.6,155,863.0,606,979.7137381723954,0,1005,232.8,7.971999999999999,43,,
2023,1,1,15,0,16.9,91,0,7,74,812.0,544,817.9298774751297,0,1005.3,227.0,8.158,54,,
2023,1,1,16,0,16.3,100,0.2,6.8,65,723.0,349,598.7381682350069,0,1005.7,217.0,8.458,66,,
2023,1,1,17,0,15.6,109,12.4,6.7,75,548.0,117,334.81443118008247,0,1006.1,220.5,8.862,77,,
2023,1,1,18,0,14.7,118,6.9,6.7,30,225.0,10,78.8054853091383,0,1006.5,221.9,9.294,87,,
2023,1,1,19,0,13.5,129,0.6,6.8,0,0.0,0,0.0,0,1006.9,210.6,10.253,96,,
2023,1,1,20,0,12.3,140,32.9,6.8,0,0.0,0,0.0,0,1007.3,198.9,10.675,104,,
2023,1,1,21,0,11.6,153,18.4,7,0,0.0,0,0.0,0,1007.4,202.4,10.789,111,,
2023,1,1,22,0,11.3,167,0.6,7.3,0,0.0,0,0.0,0,1007.2,198.5,10.509,115,,
2023,1,1,23,0,11,-178,33.5,7.6,0,0.0,0,0.0,0,1007,181.4,9.955,116,,
2023,1,2,0,0,10.9,-163,49.4,7.9,0,0.0,0,0.0,0,1006.8,139.9,8.835,114,,
2023,1,2,1,0,11,-149,41.5,8.2,0,0.0,0,0.0,0,1006.7,93.8,7.977,109,,
2023,1,2,2,0,11.1,-136,13.7,8.5,0,0.0,0,0.0,0,1006.6,85.9,7.247,102,,
2023,1,2,3,0,11.8,-126,0.7,9.1,1,0.0,0,0.0,0,1006.6,95.5,6.641,94,,
2023,1,2,4,0,12.9,-116,34.1,10,36,0.0,0,0.0,0,1006.8,89.6,6.1370000000000005,84,,
2023,1,2,5,0,14.1,-107,62.1,10.9,84,51.0,0,7.000000000000004,0,1007.1,78.4,5.716,74,,
2023,1,2,6,0,15.5,-98,66.4,11.7,147,447.0,0,115.76416853040476,0,1007,74.0,6.744,62,,
2023,1,2,7,0,17.1,-88,49.3,12.4,326,705.0,3,347.8081514041887,0,1006.8,84.0,7.051,51,,
2023,1,2,8,0,18.7,-76,27.8,13.1,431,817.0000000000001,148,588.0900559146144,0,1006.5,85.9,6.571,40,,
2023,1,2,9,0,19.5,-60,23.1,13.4,492,874.0,211,799.0471923084573,0,1006.1,83.1,6.067,30,,
2023,1,2,10,0,19.8,-33,47.7,13.3,440,905.0,72,963.642308472731,0,1005.5,83.5,5.64,22,,
2023,1,2,11,0,19.9,6,51.5,13.2,487,917.0,0,1068.4822429196545,0,1005,83.1,5.509,19,,
2023,1,2,12,0,20.1,42,40.8,13.2,574,915.0,1,1109.0652119907472,0,1004.4,81.7,5.71,23,,
2023,1,2,13,0,20.1,65,33.4,13.4,545,899.0,44,1080.141438313551,0,1003.7,82.7,6.1,32,,
2023,1,2,14,0,20.2,80,33.2,13.6,474,868.0,27,982.9020220796378,0,1003.1,82.4,6.415,43,,
2023,1,2,15,0,20,91,28.2,13.7,355,813.0,52,818.5481348701936,0,1002.5,84.4,6.631,54,,
2023,1,2,16,0,19.6,100,38.5,13.8,210,720.0,29,597.7338425239615,0,1001.9,88.9,6.728,66,,
2023,1,2,17,0,19.2,109,21.9,13.8,102,544.0,21,333.8030920178842,0,1001.3,89.4,6.732,77,,
2023,1,2,18,0,19.1,118,37.1,13.8,25,219.0,12,77.80220642508331,0,1000.9,93.4,6.908,87,,
2023,1,2,19,0,19.2,128,20.2,14,0,0.0,0,0.0,0,1000.6,95.0,7.51,96,,
2023,1,2,20,0,19.4,140,45,14.1,0,0.0,0,0.0,0,1000.4,96.6,8.131,104,,
2023,1,2,21,0,19.5,153,57.1,14.1,0,0.0,0,0.0,0,999.9,97.6,8.975,111,,
2023,1,2,22,0,19.7,167,18.1,14.1,0,0.0,0,0.0,0,999.2,101.2,9.654,115,,
