country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,ninja,Kevan,11.0,-34.5,142.5,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2023,1,1,0,0,13,-163,48.4,9.3,0,0.0,0,0.0,0,1001.6,59.5,9.471,114,,
2023,1,1,1,0,13.1,-149,69.2,9.6,0,0.0,0,0.0,0,1001.2,68.1,9.384,109,,
2023,1,1,2,0,13.2,-136,80.9,10,0,0.0,0,0.0,0,1000.7,245.4,8.959,102,,
2023,1,1,3,0,13.4,-125,79.4,10.5,0,0.0,0,0.0,0,1000.8,215.1,8.434,94,,
2023,1,1,4,0,13.6,-116,86.8,11.1,6,0.0,0,0.0,0,1001.2,191.0,8.253,84,,
2023,1,1,5,0,13.8,-107,88.2,11.8,29,0.0,0,0.0,0,1001.7,179.3,8.526,73,,
2023,1,1,6,0,14.2,-98,82.3,12.5,78,119.0,0,11.000000000000009,0,1002.3,159.8,8.866,62,,
2023,1,1,7,0,14.8,-88,90.4,13.2,52,485.0,0,129.70594640446438,0,1003,138.1,7.143,51,,
2023,1,1,8,0,15.4,-76,88.5,13.9,95,686.0,0,336.55594917006994,0,1003.7,28.5,6.406,40,,
2023,1,1,9,0,15.9,-60,80.8,13.5,179,787.0,0,553.6478035553137,0,1004,263.1,7.428,30,,
2023,1,1,10,0,16.4,-33,59.9,12.3,405,844.0,7,749.9182176457024,0,1004.1,258.3,6.96,21,,
2023,1,1,11,0,16.9,6,25.9,10.9,426,845.0,353,910.367058168302,0,1004.2,235.9,6.391,19,,
2023,1,1,12,0,17.1,42,5.9,9.7,228,860.0,734,1018.7052094896644,0,1004.4,243.1,5.961,23,,
2023,1,1,13,0,17.2,65,7.9,8.6,236,863.0,628,1071.9393971522843,0,1004.7,234.4,5.554,32,,
2023,1,1,14,0,17.2,80,4.1,7.6,155,853.0,606,1062.587448348288,0,1005,232.8,4.988,43,,
2023,1,1,15,0,16.9,91,0,7,74,811.0,544,981.31077668314,0,1005.3,227.0,4.386,54,,
