country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,ninja,Kevan,11.0,-34.5,143.75,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2023,1,1,0,0,13,-163,48.4,9.3,0,0.0,0,0.0,0,1001.6,59.5,7.504,114,,
2023,1,1,1,0,13.1,-149,69.2,9.6,0,0.0,0,0.0,0,1001.2,68.1,7.316,109,,
2023,1,1,2,0,13.2,-136,80.9,10,0,0.0,0,0.0,0,1000.7,245.4,7.159,102,,
2023,1,1,3,0,13.4,-125,79.4,10.5,0,0.0,0,0.0,0,1000.8,215.1,7.207,94,,
2023,1,1,4,0,13.6,-116,86.8,11.1,6,0.0,0,0.0,0,1001.2,191.0,7.303,84,,
2023,1,1,5,0,13.8,-107,88.2,11.8,29,0.0,0,0.0,0,1001.7,179.3,7.497,73,,
2023,1,1,6,0,14.2,-98,82.3,12.5,78,152.0,0,14.000000000000009,0,1002.3,159.8,7.709,62,,
2023,1,1,7,0,14.8,-88,90.4,13.2,52,436.0,0,139.1177207547621,0,1003,138.1,6.355,51,,
2023,1,1,8,0,15.4,-76,88.5,13.9,95,592.0,0,332.9777453253985,0,1003.7,28.5,6.04,40,,
2023,1,1,9,0,15.9,-60,80.8,13.5,179,599.0,0,509.2887741367516,0,1004,263.1,7.166,30,,
2023,1,1,10,0,16.4,-33,59.9,12.3,405,759.0,7,730.4972473371758,0,1004.1,258.3,6.918,21,,
2023,1,1,11,0,16.9,6,25.9,10.9,426,823.0000000000001,353,909.7089194297696,0,1004.2,235.9,6.561,19,,
2023,1,1,12,0,17.1,42,5.9,9.7,228,867.0,734,1028.660046505277,0,1004.4,243.1,6.131,23,,
2023,1,1,13,0,17.2,65,7.9,8.6,236,852.0,628,1066.1291284386505,0,1004.7,234.4,5.648,32,,
2023,1,1,14,0,17.2,80,4.1,7.6,155,817.0000000000001,606,1038.770906750315,0,1005,232.8,4.924,43,,
2023,1,1,15,0,16.9,91,0,7,74,780.0,544,956.6956864966304,0,1005.3,227.0,4.125,54,,
2023,1,1,16,0,16.3,100,0.2,6.8,65,641.0,349,770.5631952309625,0,1005.7,217.0,3.45,66,,
2023,1,1,17,0,15.6,109,12.4,6.7,75,645.0,117,627.9516729451368,0,1006.1,220.5,2.997,77,,
2023,1,1,18,0,14.7,118,6.9,6.7,30,535.0,10,412.2488267306077,0,1006.5,221.9,3.093,87,,
2023,1,1,19,0,13.5,129,0.6,6.8,0,316.0,0,176.79037510260446,0,1006.9,210.6,4.476,96,,
2023,1,1,20,0,12.3,140,32.9,6.8,0,50.0,0,13.95771630752296,0,1007.3,198.9,7.456,104,,
2023,1,1,21,0,11.6,153,18.4,7,0,0.0,0,0.0,0,1007.4,202.4,10.238,111,,
2023,1,1,22,0,11.3,167,0.6,7.3,0,0.0,0,0.0,0,1007.2,198.5,11.487,115,,
2023,1,1,23,0,11,-178,33.5,7.6,0,0.0,0,0.0,0,1007,181.4,11.612,116,,
2023,1,2,0,0,10.9,-163,49.4,7.9,0,0.0,0,0.0,0,1006.8,139.9,11.605,114,,
2023,1,2,1,0,11,-149,41.5,8.2,0,0.0,0,0.0,0,1006.7,93.8,11.597,109,,
2023,1,2,2,0,11.1,-136,13.7,8.5,0,0.0,0,0.0,0,1006.6,85.9,11.711,102,,
2023,1,2,3,0,11.8,-126,0.7,9.1,1,0.0,0,0.0,0,1006.6,95.5,11.856,94,,
2023,1,2,4,0,12.9,-116,34.1,10,36,0.0,0,0.0,0,1006.8,89.6,11.865,84,,
2023,1,2,5,0,14.1,-107,62.1,10.9,84,0.0,0,0.0,0,1007.1,78.4,11.903,74,,
2023,1,2,6,0,15.5,-98,66.4,11.7,147,52.0,0,13.000000000000004,0,1007,74.0,11.785,62,,
2023,1,2,7,0,17.1,-88,49.3,12.4,326,128.0,3,100.47214076735494,0,1006.8,84.0,10.653,51,,
2023,1,2,8,0,18.7,-76,27.8,13.1,431,168.0,148,224.6743924658503,0,1006.5,85.9,8.864,40,,
2023,1,2,9,0,19.5,-60,23.1,13.4,492,137.0,211,323.6929555130721,0,1006.1,83.1,8.39,30,,
2023,1,2,10,0,19.8,-33,47.7,13.3,440,125.0,72,416.8381732961344,0,1005.5,83.5,8.831,22,,
2023,1,2,11,0,19.9,6,51.5,13.2,487,93.0,0,465.7978923955608,0,1005,83.1,8.584,19,,
2023,1,2,12,0,20.1,42,40.8,13.2,574,89.0,1,512.2117314692075,0,1004.4,81.7,8.029,23,,
2023,1,2,13,0,20.1,65,33.4,13.4,545,387.0,44,811.8781226160445,0,1003.7,82.7,7.507,32,,
2023,1,2,14,0,20.2,80,33.2,13.6,474,704.0,27,981.7903101640088,0,1003.1,82.4,6.721,43,,
2023,1,2,15,0,20,91,28.2,13.7,355,533.0,52,822.5754563290369,0,1002.5,84.4,5.605,54,,
2023,1,2,16,0,19.6,100,38.5,13.8,210,372.0,29,624.2190843739563,0,1001.9,88.9,4.433,66,,
2023,1,2,17,0,19.2,109,21.9,13.8,102,265.0,21,433.13688147867504,0,1001.3,89.4,3.788,77,,
2023,1,2,18,0,19.1,118,37.1,13.8,25,159.0,12,243.7506377859208,0,1000.9,93.4,3.722,87,,
2023,1,2,19,0,19.2,128,20.2,14,0,66.0,0,88.89756710774382,0,1000.6,95.0,4.832,96,,
2023,1,2,20,0,19.4,140,45,14.1,0,31.0,0,11.715440642930124,0,1000.4,96.6,5.703,104,,
2023,1,2,21,0,19.5,153,57.1,14.1,0,0.0,0,0.0,0,999.9,97.6,4.6530000000000005,111,,
2023,1,2,22,0,19.7,167,18.1,14.1,0,0.0,0,0.0,0,999.2,101.2,3.344,115,,
2023,1,2,23,0,19.8,-178,0,14.1,0,0.0,0,0.0,0,998.5,104.1,3.414,116,,
2023,1,3,0,0,20,-163,0.6,13.9,0,0.0,0,0.0,0,998.1,93.5,4.441,114,,
2023,1,3,1,0,20.3,-149,29.8,13.5,0,0.0,0,0.0,0,997.8,91.0,6.455,109,,
2023,1,3,2,0,20.5,-137,16.7,13.1,0,0.0,0,0.0,0,997.5,82.7,8.196,102,,
2023,1,3,3,0,20.6,-126,1,13.1,0,0.0,0,0.0,0,997.8,70.4,8.725,94,,
2023,1,3,4,0,20.6,-116,50,13.5,17,0.0,0,0.0,0,998.4,64.2,8.574,84,,
2023,1,3,5,0,20.5,-107,48.1,13.8,138,0.0,2,0.0,0,999,58.0,8.734,74,,
2023,1,3,6,0,21.7,-98,23,14,250,146.0,88,14.000000000000009,0,999.3,41.8,8.585,63,,
2023,1,3,7,0,23.6,-88,7.5,14.1,203,477.0,383,145.25253272358168,0,999.4,333.7,8.777,51,,
2023,1,3,8,0,25.6,-76,1,14.2,162,677.0,625,357.7869169369044,0,999.4,324.0,8.603,40,,
2023,1,3,9,0,26.3,-60,23.7,14,440,782.0,252,578.9181047921265,0,999.1,311.4,8.299,30,,
2023,1,3,10,0,26,-33,21.3,13.6,496,841.0,286,778.0633341225846,0,998.6,303.5,8.205,22,,
2023,1,3,11,0,25.5,6,4.6,13.1,291,924.0,671,938.7737689520628,0,998,308.3,8.021,19,,
2023,1,3,12,0,25.2,42,0.1,13,202,940.0,767,1047.421633799651,0,997.5,325.4,7.984,23,,
2023,1,3,13,0,24.9,65,4.1,13.1,248,944.0,591,1098.8237101339232,0,996.9,331.5,8.165,32,,
2023,1,3,14,0,24.7,80,55.5,13.3,171,937.0,181,1090.3267675853472,0,996.3,312.1,8.47,43,,
2023,1,3,15,0,23.9,91,93.3,13.5,50,922.0,0,1021.834319286848,0,996.1,292.2,8.84,54,,
2023,1,3,16,0,22.8,100,97.8,13.9,10,891.0,0,893.5123860415467,0,996.3,285.1,9.179,66,,
2023,1,3,17,0,21.6,109,85.7,14.2,14,825.0000000000001,0,705.3868532800304,0,996.5,183.8,9.412,77,,
2023,1,3,18,0,20.6,118,57.3,14.3,6,703.0000000000001,0,471.5834729261011,0,997.1,141.3,9.507,87,,
2023,1,3,19,0,19.7,128,69.2,14.1,0,457.0,0,213.04549785878825,0,998.1,211.0,9.337,96,,
